Func.,Best,Worst,Median,Mean,Std
1,0,0,0,0,0,
2,0.1588692089826509,6.78591905229041,1.871405590505674,2.341935463620818,1.551597501213186,
3,20.80040545590446,22.68120906273131,21.64775474365379,21.68330351854496,0.4580245553439715,
4,0.4861924332267583,0.703308110645445,0.5733388524495175,0.5727160367937525,0.05095557022360913,
5,0.2081704727806937,239.2754225157797,8.474047878135476,45.1526080645148,63.46585895892937,
6,0.2978945519729367,0.7806464015448699,0.5520954188008278,0.5422804733009231,0.1144314893722301,
7,0.4151438198117998,12.5816016794956,0.8119211785481768,1.490117757635354,2.563199026589056,
8,100,100,100,100,5.189070459296527e-15,
9,400.8381695825295,404.6908760562923,402.8345805129544,402.768485575208,0.7864583309770055,
10,413.6573390671667,413.7769854836419,413.6578885645165,413.6677741346322,0.02441707983276592,
